Group,Commodity Code,SRC,SLC,Attachment,Price L,Price H,Month Count,Demand L,Demand H,Sales L,Sales H,Modifier,Trending Cap,Warehouse Min,Stocking weeks,Spiking Modifier,Spiking Warehouse<BR>Stocking Min
Default,Default,Default,Default,Default,0,"9,999,999",12,15,16,16,31,3.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,15,16,31,999999,3.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,16,17,0,17,3,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,16,17,17,33,3,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,16,17,33,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,17,18,0,18,2.82,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,17,18,18,35,2.82,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,17,18,35,999999,2.82,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,18,19,0,19,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,18,19,19,37,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,18,19,37,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,19,20,0,20,5.05,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,19,20,20,39,5.05,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,19,20,39,999999,5.05,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,20,21,0,21,4.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,20,21,21,41,4.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,20,21,41,999999,4.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,21,22,0,22,4.57,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,21,22,22,43,4.57,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,21,22,43,999999,4.57,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,22,23,0,23,4.36,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,22,23,23,45,4.36,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,22,23,45,999999,4.36,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,23,24,0,24,4.17,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,23,24,24,47,4.17,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,23,24,47,999999,4.17,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,24,25,0,25,2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,24,25,25,49,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,24,25,49,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,25,26,0,26,3.84,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,25,26,26,51,3.84,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,25,26,51,999999,3.84,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,26,27,0,27,3.69,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,26,27,27,53,3.69,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,26,27,53,999999,3.69,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,27,28,0,28,3.56,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,27,28,28,55,3.56,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,27,28,55,999999,3.56,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,28,29,0,29,3.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,28,29,29,57,3.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,28,29,57,999999,3.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,29,30,0,30,3.31,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,29,30,30,59,3.31,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,29,30,59,999999,3.31,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,30,31,0,31,3.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,30,31,31,61,3.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,30,31,61,999999,3.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,31,32,0,32,3.1,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,31,32,32,63,3.1,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,31,32,63,999999,3.1,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,32,33,0,33,3,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,32,33,33,65,3,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,32,33,65,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,33,34,0,34,2.91,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,33,34,34,67,2.91,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,33,34,67,999999,2.91,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,34,35,0,35,2.82,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,34,35,35,69,2.82,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,34,35,69,999999,2.82,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,35,36,0,36,2.74,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,35,36,36,71,2.74,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,35,36,71,999999,2.74,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,36,37,0,37,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",12,36,37,37,73,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",12,36,37,73,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",12,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,0,2,0,2,8.67,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,0,2,2,3,17.33,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,0,2,3,999999,52,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,2,3,0,3,26,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,2,3,3,5,26,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,2,3,5,999999,26,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,3,4,0,4,17.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,3,4,4,7,17.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,3,4,7,999999,17.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,4,5,0,5,13,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,4,5,5,9,13,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,4,5,9,999999,13,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,5,6,0,6,10.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,5,6,6,11,10.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,5,6,11,999999,10.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,6,7,0,7,8.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,6,7,7,13,8.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,6,7,13,999999,8.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,7,8,0,8,7.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,7,8,8,15,7.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,7,8,15,999999,7.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,8,9,0,9,6.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,8,9,9,17,6.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,8,9,17,999999,6.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,9,10,0,10,5.78,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,9,10,10,19,5.78,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,9,10,19,999999,5.78,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,10,11,0,11,5.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,10,11,11,21,5.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,10,11,21,999999,5.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,11,12,0,12,4.73,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,11,12,12,23,4.73,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,11,12,23,999999,4.73,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,12,13,0,13,4.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,12,13,13,25,4.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,12,13,25,999999,4.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,13,14,0,14,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,13,14,14,27,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,13,14,27,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,14,15,0,15,3.71,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,14,15,15,29,3.71,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,14,15,29,999999,3.71,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,15,16,0,16,3.47,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,15,16,16,31,3.47,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,15,16,31,999999,3.47,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,16,17,0,17,3.25,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,16,17,17,33,3.25,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,16,17,33,999999,3.25,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,17,18,0,18,3.06,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,17,18,18,35,3.06,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,17,18,35,999999,3.06,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,18,19,0,19,2.89,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,18,19,19,37,2.89,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,18,19,37,999999,2.89,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,19,20,0,20,2.74,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,19,20,20,39,2.74,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,19,20,39,999999,2.74,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,20,21,0,21,5.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,20,21,21,41,5.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,20,21,41,999999,5.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,21,22,0,22,4.95,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,21,22,22,43,4.95,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,21,22,43,999999,4.95,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,22,23,0,23,4.73,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,22,23,23,45,4.73,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,22,23,45,999999,4.73,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,23,24,0,24,4.52,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,23,24,24,47,4.52,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,23,24,47,999999,4.52,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,24,25,0,25,4.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,24,25,25,49,4.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,24,25,49,999999,4.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,25,26,0,26,4.16,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,25,26,26,51,4.16,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,25,26,51,999999,4.16,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,26,27,0,27,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,26,27,27,53,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,26,27,53,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,27,28,0,28,3.85,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,27,28,28,55,3.85,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,27,28,55,999999,3.85,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,28,29,0,29,3.71,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,28,29,29,57,3.71,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,28,29,57,999999,3.71,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,29,30,0,30,3.59,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,29,30,30,59,3.59,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,29,30,59,999999,3.59,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,30,31,0,31,3.47,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,30,31,31,61,3.47,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,30,31,61,999999,3.47,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,31,32,0,32,3.35,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,31,32,32,63,3.35,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,31,32,63,999999,3.35,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,32,33,0,33,3.25,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,32,33,33,65,3.25,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,32,33,65,999999,3.25,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,33,34,0,34,3.15,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,33,34,34,67,3.15,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,33,34,67,999999,3.15,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,34,35,0,35,3.06,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,34,35,35,69,3.06,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,34,35,69,999999,3.06,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,35,36,0,36,2.97,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,35,36,36,71,2.97,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,35,36,71,999999,2.97,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,36,37,0,37,2.89,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",13,36,37,37,73,2.89,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",13,36,37,73,999999,2.89,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",13,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,0,2,0,2,9.33,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,0,2,2,3,18.67,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,0,2,3,999999,56,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,2,3,0,3,28,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,2,3,3,5,28,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,2,3,5,999999,28,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,3,4,0,4,18.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,3,4,4,7,18.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,3,4,7,999999,18.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,4,5,0,5,14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,4,5,5,9,14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,4,5,9,999999,14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,5,6,0,6,11.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,5,6,6,11,11.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,5,6,11,999999,11.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,6,7,0,7,9.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,6,7,7,13,9.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,6,7,13,999999,9.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,7,8,0,8,8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,7,8,8,15,8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,7,8,15,999999,8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,8,9,0,9,7,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,8,9,9,17,7,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,8,9,17,999999,7,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,9,10,0,10,6.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,9,10,10,19,6.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,9,10,19,999999,6.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,10,11,0,11,5.6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,10,11,11,21,5.6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,10,11,21,999999,5.6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,11,12,0,12,5.09,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,11,12,12,23,5.09,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,11,12,23,999999,5.09,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,12,13,0,13,4.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,12,13,13,25,4.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,12,13,25,999999,4.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,13,14,0,14,4.31,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,13,14,14,27,4.31,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,13,14,27,999999,4.31,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,14,15,0,15,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,14,15,15,29,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,14,15,29,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,15,16,0,16,3.73,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,15,16,16,31,3.73,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,15,16,31,999999,3.73,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,16,17,0,17,3.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,16,17,17,33,3.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,16,17,33,999999,3.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,17,18,0,18,3.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,17,18,18,35,3.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,17,18,35,999999,3.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,18,19,0,19,3.11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,18,19,19,37,3.11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,18,19,37,999999,3.11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,19,20,0,20,2.95,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,19,20,20,39,2.95,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,19,20,39,999999,2.95,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,20,21,0,21,2.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,20,21,21,41,2.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,20,21,41,999999,2.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,21,22,0,22,5.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,21,22,22,43,5.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,21,22,43,999999,5.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,22,23,0,23,5.09,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,22,23,23,45,5.09,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,22,23,45,999999,5.09,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,23,24,0,24,4.87,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,23,24,24,47,4.87,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,23,24,47,999999,4.87,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,24,25,0,25,4.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,24,25,25,49,4.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,24,25,49,999999,4.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,25,26,0,26,4.48,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,25,26,26,51,4.48,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,25,26,51,999999,4.48,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,26,27,0,27,4.31,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,26,27,27,53,4.31,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,26,27,53,999999,4.31,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,27,28,0,28,4.15,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,27,28,28,55,4.15,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,27,28,55,999999,4.15,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,28,29,0,29,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,28,29,29,57,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,28,29,57,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,29,30,0,30,3.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,29,30,30,59,3.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,29,30,59,999999,3.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,30,31,0,31,3.73,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,30,31,31,61,3.73,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,30,31,61,999999,3.73,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,31,32,0,32,3.61,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,31,32,32,63,3.61,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,31,32,63,999999,3.61,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,32,33,0,33,3.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,32,33,33,65,3.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,32,33,65,999999,3.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,33,34,0,34,3.39,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,33,34,34,67,3.39,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,33,34,67,999999,3.39,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,34,35,0,35,3.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,34,35,35,69,3.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,34,35,69,999999,3.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,35,36,0,36,3.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,35,36,36,71,3.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,35,36,71,999999,3.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,36,37,0,37,3.11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",14,36,37,37,73,3.11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",14,36,37,73,999999,3.11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",14,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,0,2,0,2,10,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,0,2,2,3,20,13,2,4,1,2
